market,symbol,unix,open,high,low,close,volume
USDM,BTC/USDT,1684105500000,26878.8,26878.8,26853.3,26856.8,628.894
USDM,BTC/USDT,1684105800000,26856.8,26877.5,26838.9,26855.1,840.108
USDM,BTC/USDT,1684106100000,26855.0,26869.7,26853.2,26861.6,427.567
USDM,BTC/USDT,1684106400000,26861.5,26898.6,26856.6,26894.9,652.545
USDM,BTC/USDT,1684106700000,26894.9,26895.0,26879.9,26879.9,210.719
USDM,BTC/USDT,1684107000000,26880.0,26914.8,26878.1,26914.8,475.888
USDM,BTC/USDT,1684107300000,26914.8,26918.0,26895.5,26902.0,316.163
USDM,BTC/USDT,1684107600000,26902.0,26912.8,26901.1,26903.9,256.085
USDM,BTC/USDT,1684107900000,26903.8,26904.4,26888.4,26891.9,399.648
USDM,BTC/USDT,1684108200000,26891.9,26897.4,26878.7,26897.4,244.656
USDM,BTC/USDT,1684108500000,26897.4,26904.9,26897.3,26901.9,259.156
USDM,BTC/USDT,1684108800000,26901.9,26919.6,26899.5,26917.7,724.137
USDM,BTC/USDT,1684109100000,26917.6,26918.2,26884.5,26891.4,648.738
USDM,BTC/USDT,1684109400000,26891.3,26917.9,26876.3,26895.6,948.795
USDM,BTC/USDT,1684109700000,26895.7,26897.6,26694.4,26789.9,8505.103
USDM,BTC/USDT,1684110000000,26790.0,26814.2,26770.0,26806.6,1486.596
USDM,BTC/USDT,1684110300000,26806.7,26806.8,26762.4,26783.1,1382.946
USDM,BTC/USDT,1684110600000,26783.1,26816.9,26744.4,26812.8,1503.104
USDM,BTC/USDT,1684110900000,26812.9,26813.4,26730.0,26768.6,2670.157
USDM,BTC/USDT,1684111200000,26768.5,26779.5,26741.7,26757.8,1362.851
USDM,BTC/USDT,1684111500000,26757.8,26777.0,26724.0,26750.4,1717.127
USDM,BTC/USDT,1684111800000,26750.3,26760.5,26721.9,26747.3,1690.095
USDM,BTC/USDT,1684112100000,26747.2,26794.0,26738.9,26787.8,1287.755
USDM,BTC/USDT,1684112400000,26787.7,26787.8,26764.0,26786.2,871.186
USDM,BTC/USDT,1684112700000,26786.2,26795.9,26779.0,26779.1,688.489
USDM,BTC/USDT,1684113000000,26779.0,26816.4,26777.8,26816.4,797.684
USDM,BTC/USDT,1684113300000,26816.4,26832.0,26798.9,26825.2,836.957
USDM,BTC/USDT,1684113600000,26825.1,27008.4,26820.0,26990.5,5268.869
USDM,BTC/USDT,1684113900000,26989.5,27081.8,26971.0,26975.9,6863.122
USDM,BTC/USDT,1684114200000,26975.9,27056.7,26964.9,27049.8,3485.182
USDM,BTC/USDT,1684114500000,27049.8,27180.0,27049.8,27149.6,7222.415
USDM,BTC/USDT,1684114800000,27149.6,27170.5,27092.8,27109.9,3336.597
USDM,BTC/USDT,1684115100000,27110.0,27128.4,27091.6,27124.7,3106.381
USDM,BTC/USDT,1684115400000,27124.6,27279.0,27118.7,27260.5,8622.424
USDM,BTC/USDT,1684115700000,27260.5,27277.6,27161.1,27191.5,4532.1
USDM,BTC/USDT,1684116000000,27191.6,27239.0,27191.6,27208.0,2852.672
USDM,BTC/USDT,1684116300000,27207.9,27208.0,27134.8,27157.9,2584.765
USDM,BTC/USDT,1684116600000,27158.0,27188.3,27132.4,27153.7,1552.899
USDM,BTC/USDT,1684116900000,27153.6,27159.6,27105.1,27114.3,1842.37
USDM,BTC/USDT,1684117200000,27114.3,27178.2,27111.6,27167.5,1576.947
USDM,BTC/USDT,1684117500000,27167.5,27190.0,27125.5,27147.6,1216.734
USDM,BTC/USDT,1684117800000,27147.6,27175.0,27131.3,27175.0,858.766
USDM,BTC/USDT,1684118100000,27175.0,27180.0,27146.6,27147.9,701.937
USDM,BTC/USDT,1684118400000,27147.9,27179.3,27147.9,27177.7,760.433
USDM,BTC/USDT,1684118700000,27177.8,27198.1,27145.0,27173.2,1323.252
USDM,BTC/USDT,1684119000000,27173.1,27228.2,27173.1,27201.7,1954.318
USDM,BTC/USDT,1684119300000,27201.7,27207.4,27144.1,27144.1,1018.272
USDM,BTC/USDT,1684119600000,27144.2,27166.0,27143.9,27163.5,850.178
USDM,BTC/USDT,1684119900000,27163.6,27178.7,27161.4,27173.8,685.509
USDM,BTC/USDT,1684120200000,27173.9,27194.5,27164.1,27169.8,930.929
USDM,BTC/USDT,1684120500000,27169.8,27190.3,27153.2,27166.6,752.88
USDM,BTC/USDT,1684120800000,27166.6,27177.9,27150.0,27161.9,622.76
USDM,BTC/USDT,1684121100000,27162.0,27180.0,27160.5,27177.3,574.616
USDM,BTC/USDT,1684121400000,27177.4,27235.3,27175.5,27183.1,2041.515
USDM,BTC/USDT,1684121700000,27183.2,27203.5,27178.0,27181.0,870.958
USDM,BTC/USDT,1684122000000,27181.1,27208.6,27170.0,27197.0,1202.469
USDM,BTC/USDT,1684122300000,27197.0,27249.9,27197.0,27222.0,2146.314
USDM,BTC/USDT,1684122600000,27222.1,27230.0,27207.0,27213.5,547.147
USDM,BTC/USDT,1684122900000,27213.4,27244.4,27213.4,27216.3,1107.16
USDM,BTC/USDT,1684123200000,27216.4,27294.5,27181.0,27186.2,4876.129
USDM,BTC/USDT,1684123500000,27186.2,27198.5,27168.0,27169.2,1524.045
USDM,BTC/USDT,1684123800000,27169.1,27190.0,27167.5,27167.5,942.907
USDM,BTC/USDT,1684124100000,27167.5,27185.2,27167.5,27172.2,811.284
USDM,BTC/USDT,1684124400000,27172.2,27192.9,27165.1,27179.4,798.565
USDM,BTC/USDT,1684124700000,27179.5,27198.8,27179.4,27195.0,607.809
USDM,BTC/USDT,1684125000000,27195.1,27198.9,27178.5,27184.3,626.429
USDM,BTC/USDT,1684125300000,27184.2,27222.2,27180.0,27222.2,1014.628
USDM,BTC/USDT,1684125600000,27222.2,27224.1,27202.6,27206.7,519.888
USDM,BTC/USDT,1684125900000,27206.7,27238.2,27206.7,27228.1,854.774
USDM,BTC/USDT,1684126200000,27228.1,27240.0,27211.9,27226.5,727.028
USDM,BTC/USDT,1684126500000,27226.5,27280.0,27226.4,27271.8,1478.328
USDM,BTC/USDT,1684126800000,27271.8,27355.0,27225.0,27244.2,6666.801
USDM,BTC/USDT,1684127100000,27244.3,27295.2,27234.5,27288.7,1131.567
USDM,BTC/USDT,1684127400000,27288.7,27333.0,27227.2,27246.1,3701.563
USDM,BTC/USDT,1684127700000,27246.0,27280.9,27246.0,27263.9,1181.902
USDM,BTC/USDT,1684128000000,27263.8,27271.0,27240.0,27240.0,924.099
USDM,BTC/USDT,1684128300000,27240.0,27242.4,27218.4,27239.9,1000.45
USDM,BTC/USDT,1684128600000,27239.9,27252.4,27223.7,27237.8,848.897
USDM,BTC/USDT,1684128900000,27237.7,27269.0,27231.0,27268.8,802.972
USDM,BTC/USDT,1684129200000,27268.8,27321.9,27268.8,27314.3,1205.966
USDM,BTC/USDT,1684129500000,27314.2,27341.5,27290.1,27290.1,1916.456
USDM,BTC/USDT,1684129800000,27290.1,27372.2,27290.1,27363.8,2643.255
USDM,BTC/USDT,1684130100000,27363.8,27363.9,27303.0,27322.4,2019.298
USDM,BTC/USDT,1684130400000,27322.4,27357.1,27322.4,27330.1,1768.176
USDM,BTC/USDT,1684130700000,27330.1,27341.4,27296.1,27300.0,1300.899
USDM,BTC/USDT,1684131000000,27299.9,27350.0,27298.7,27346.6,1326.375
USDM,BTC/USDT,1684131300000,27346.6,27417.8,27309.9,27398.9,6765.535
USDM,BTC/USDT,1684131600000,27398.8,27454.0,27375.7,27439.9,5942.213
USDM,BTC/USDT,1684131900000,27439.9,27550.0,27433.6,27498.2,11539.64
USDM,BTC/USDT,1684132200000,27498.3,27530.0,27440.0,27480.1,3867.981
USDM,BTC/USDT,1684132500000,27480.0,27494.1,27440.0,27450.0,2117.126
USDM,BTC/USDT,1684132800000,27449.9,27471.9,27423.5,27429.9,1446.812
USDM,BTC/USDT,1684133100000,27429.9,27459.3,27429.1,27456.7,925.215
USDM,BTC/USDT,1684133400000,27456.7,27471.2,27387.6,27420.6,3159.316
USDM,BTC/USDT,1684133700000,27420.6,27470.1,27420.6,27463.7,1046.761
USDM,BTC/USDT,1684134000000,27463.6,27477.3,27439.3,27457.2,1168.391
USDM,BTC/USDT,1684134300000,27457.1,27474.0,27447.8,27452.5,1020.316
USDM,BTC/USDT,1684134600000,27452.4,27475.1,27445.9,27472.0,950.04
USDM,BTC/USDT,1684134900000,27472.0,27478.9,27424.1,27428.7,1127.901
USDM,BTC/USDT,1684135200000,27428.7,27444.5,27399.5,27405.0,1466.26
USDM,BTC/USDT,1684135500000,27405.0,27438.5,27399.1,27436.4,1315.065
USDM,BTC/USDT,1684135800000,27436.3,27450.0,27418.5,27425.9,841.981
USDM,BTC/USDT,1684136100000,27425.8,27433.6,27411.4,27426.2,851.733
USDM,BTC/USDT,1684136400000,27426.1,27429.6,27385.2,27394.0,1231.74
USDM,BTC/USDT,1684136700000,27393.9,27411.7,27374.2,27378.7,1550.853
USDM,BTC/USDT,1684137000000,27378.7,27401.4,27376.8,27385.1,1288.546
USDM,BTC/USDT,1684137300000,27385.1,27399.7,27371.5,27398.6,1084.775
USDM,BTC/USDT,1684137600000,27398.6,27417.8,27386.1,27410.1,1048.132
USDM,BTC/USDT,1684137900000,27410.0,27410.7,27376.4,27381.3,825.737
USDM,BTC/USDT,1684138200000,27381.3,27392.8,27370.6,27384.6,913.628
USDM,BTC/USDT,1684138500000,27384.6,27394.8,27370.0,27370.1,726.727
USDM,BTC/USDT,1684138800000,27370.1,27407.7,27370.0,27388.0,917.938
USDM,BTC/USDT,1684139100000,27388.0,27410.4,27380.6,27381.8,692.777
USDM,BTC/USDT,1684139400000,27381.8,27410.3,27374.9,27410.3,804.534
USDM,BTC/USDT,1684139700000,27410.2,27410.9,27398.0,27409.3,604.244
USDM,BTC/USDT,1684140000000,27409.2,27416.0,27394.9,27409.8,595.973
USDM,BTC/USDT,1684140300000,27409.7,27429.6,27400.0,27404.8,1141.115
USDM,BTC/USDT,1684140600000,27404.8,27418.0,27404.8,27415.8,416.415
USDM,BTC/USDT,1684140900000,27415.8,27426.8,27407.0,27422.1,547.892
USDM,BTC/USDT,1684141200000,27422.1,27459.4,27412.3,27434.3,1424.982
USDM,BTC/USDT,1684141500000,27434.3,27472.5,27403.1,27406.7,1206.85
USDM,BTC/USDT,1684141800000,27406.7,27415.1,27401.6,27412.1,541.656
USDM,BTC/USDT,1684142100000,27412.1,27420.1,27368.0,27376.2,1666.763
USDM,BTC/USDT,1684142400000,27376.1,27389.2,27361.5,27369.1,1058.396
USDM,BTC/USDT,1684142700000,27369.1,27392.1,27366.0,27383.9,632.827
USDM,BTC/USDT,1684143000000,27383.8,27398.9,27380.0,27397.0,489.273
USDM,BTC/USDT,1684143300000,27397.0,27405.1,27380.2,27380.2,446.108
USDM,BTC/USDT,1684143600000,27380.2,27381.2,27352.4,27367.0,1000.671
USDM,BTC/USDT,1684143900000,27367.0,27371.9,27317.5,27348.9,2110.763
USDM,BTC/USDT,1684144200000,27348.9,27370.3,27347.9,27370.3,893.962
USDM,BTC/USDT,1684144500000,27370.2,27390.0,27370.2,27377.9,801.067
USDM,BTC/USDT,1684144800000,27377.9,27387.4,27377.9,27387.3,406.253
USDM,BTC/USDT,1684145100000,27387.4,27387.4,27366.9,27370.3,432.438
USDM,BTC/USDT,1684145400000,27370.4,27389.0,27364.1,27364.3,695.783
USDM,BTC/USDT,1684145700000,27364.3,27383.1,27338.0,27341.8,1137.11
USDM,BTC/USDT,1684146000000,27341.9,27365.6,27341.8,27361.8,778.607
USDM,BTC/USDT,1684146300000,27361.7,27380.4,27361.7,27368.0,426.425
USDM,BTC/USDT,1684146600000,27368.1,27378.5,27361.0,27367.3,356.759
USDM,BTC/USDT,1684146900000,27367.3,27379.3,27365.0,27377.7,279.608
USDM,BTC/USDT,1684147200000,27377.7,27389.6,27374.6,27389.0,487.264
USDM,BTC/USDT,1684147500000,27389.0,27389.1,27373.3,27379.6,353.61
USDM,BTC/USDT,1684147800000,27379.6,27385.1,27375.0,27377.4,269.421
USDM,BTC/USDT,1684148100000,27377.4,27421.8,27373.5,27398.1,1289.014
USDM,BTC/USDT,1684148400000,27398.1,27441.0,27395.8,27425.4,1577.208
USDM,BTC/USDT,1684148700000,27425.4,27425.4,27364.0,27379.9,1048.14
USDM,BTC/USDT,1684149000000,27380.0,27407.0,27375.0,27405.0,610.846
USDM,BTC/USDT,1684149300000,27405.0,27405.1,27382.0,27384.2,449.855
USDM,BTC/USDT,1684149600000,27384.3,27397.3,27379.0,27397.3,674.041
USDM,BTC/USDT,1684149900000,27397.3,27404.5,27395.8,27395.8,349.342
USDM,BTC/USDT,1684150200000,27395.9,27406.0,27375.2,27375.6,869.924
USDM,BTC/USDT,1684150500000,27375.5,27397.8,27356.9,27360.0,679.852
USDM,BTC/USDT,1684150800000,27360.0,27366.0,27342.1,27343.8,878.136
USDM,BTC/USDT,1684151100000,27343.8,27360.1,27288.0,27318.2,2446.657
USDM,BTC/USDT,1684151400000,27318.2,27350.8,27315.7,27340.4,976.352
USDM,BTC/USDT,1684151700000,27340.4,27340.5,27314.4,27323.2,980.636
USDM,BTC/USDT,1684152000000,27323.2,27342.0,27316.6,27341.7,897.709
USDM,BTC/USDT,1684152300000,27341.7,27352.3,27338.4,27348.0,680.807
USDM,BTC/USDT,1684152600000,27348.0,27356.0,27346.2,27355.9,380.658
USDM,BTC/USDT,1684152900000,27356.0,27375.0,27342.0,27350.0,1033.439
USDM,BTC/USDT,1684153200000,27350.0,27358.8,27341.1,27346.6,501.138
USDM,BTC/USDT,1684153500000,27346.5,27358.4,27333.8,27333.9,695.831
USDM,BTC/USDT,1684153800000,27333.9,27350.7,27322.9,27339.7,1103.587
USDM,BTC/USDT,1684154100000,27339.8,27367.7,27339.8,27354.4,607.381
USDM,BTC/USDT,1684154400000,27354.4,27397.5,27354.4,27375.1,1033.781
USDM,BTC/USDT,1684154700000,27375.1,27387.4,27358.5,27373.6,533.468
USDM,BTC/USDT,1684155000000,27373.5,27376.0,27351.6,27361.4,521.301
USDM,BTC/USDT,1684155300000,27361.4,27386.8,27353.2,27380.8,427.604
USDM,BTC/USDT,1684155600000,27380.7,27407.8,27372.5,27392.4,1171.139
USDM,BTC/USDT,1684155900000,27392.4,27392.4,27358.9,27361.1,586.788
USDM,BTC/USDT,1684156200000,27361.2,27386.4,27360.8,27386.4,437.196
USDM,BTC/USDT,1684156500000,27386.4,27387.7,27356.6,27372.3,714.142
USDM,BTC/USDT,1684156800000,27372.4,27386.7,27339.7,27373.9,965.393
USDM,BTC/USDT,1684157100000,27373.9,27384.0,27347.6,27361.7,860.546
USDM,BTC/USDT,1684157400000,27361.7,27384.7,27339.1,27373.3,1528.593
USDM,BTC/USDT,1684157700000,27373.3,27418.9,27363.9,27408.5,1761.978
USDM,BTC/USDT,1684158000000,27408.6,27441.7,27401.0,27415.7,1994.15
USDM,BTC/USDT,1684158300000,27415.8,27428.7,27374.3,27382.3,1577.69
USDM,BTC/USDT,1684158600000,27382.4,27387.4,27325.2,27343.2,1836.57
USDM,BTC/USDT,1684158900000,27343.1,27363.7,27331.6,27361.6,1092.869
USDM,BTC/USDT,1684159200000,27361.6,27363.9,27313.6,27320.9,1679.065
USDM,BTC/USDT,1684159500000,27321.0,27350.8,27258.0,27268.2,3983.581
USDM,BTC/USDT,1684159800000,27268.2,27313.6,27229.2,27274.0,4673.727
USDM,BTC/USDT,1684160100000,27273.9,27288.8,27205.6,27231.6,4996.191
USDM,BTC/USDT,1684160400000,27231.6,27270.0,27200.0,27250.4,3197.476
USDM,BTC/USDT,1684160700000,27250.5,27293.2,27242.7,27287.7,1864.698
USDM,BTC/USDT,1684161000000,27287.8,27318.0,27264.2,27316.1,1791.233
USDM,BTC/USDT,1684161300000,27316.2,27319.3,27300.0,27302.3,1562.928
USDM,BTC/USDT,1684161600000,27302.3,27327.9,27290.8,27315.5,1079.233
USDM,BTC/USDT,1684161900000,27315.6,27411.6,27309.3,27399.6,3432.376
USDM,BTC/USDT,1684162200000,27399.6,27525.0,27374.7,27470.6,9545.3
USDM,BTC/USDT,1684162500000,27470.6,27475.8,27382.4,27390.8,4506.997
USDM,BTC/USDT,1684162800000,27390.7,27414.7,27383.0,27393.7,1699.405
USDM,BTC/USDT,1684163100000,27393.7,27393.7,27350.0,27365.2,2095.973
USDM,BTC/USDT,1684163400000,27365.2,27434.8,27365.1,27415.0,1977.764
USDM,BTC/USDT,1684163700000,27415.0,27425.9,27371.0,27407.1,1259.423
USDM,BTC/USDT,1684164000000,27407.0,27434.3,27390.8,27394.4,927.414
USDM,BTC/USDT,1684164300000,27394.4,27437.3,27394.0,27424.4,1007.766
USDM,BTC/USDT,1684164600000,27424.3,27434.8,27370.3,27380.8,1320.149
USDM,BTC/USDT,1684164900000,27380.9,27407.3,27380.9,27384.4,597.951
USDM,BTC/USDT,1684165200000,27384.4,27418.3,27373.3,27407.2,935.582
USDM,BTC/USDT,1684165500000,27407.1,27411.5,27377.6,27408.5,833.086
USDM,BTC/USDT,1684165800000,27408.5,27416.0,27352.9,27365.8,1316.283
USDM,BTC/USDT,1684166100000,27365.8,27385.5,27358.0,27383.0,609.464
USDM,BTC/USDT,1684166400000,27383.0,27396.5,27357.2,27396.5,1124.312
USDM,BTC/USDT,1684166700000,27396.5,27421.5,27390.5,27404.2,1032.529
USDM,BTC/USDT,1684167000000,27404.2,27421.4,27400.5,27421.4,959.384
USDM,BTC/USDT,1684167300000,27421.4,27500.0,27420.6,27454.3,4479.02
USDM,BTC/USDT,1684167600000,27454.4,27454.4,27422.0,27426.7,1088.023
USDM,BTC/USDT,1684167900000,27426.6,27500.0,27426.6,27467.3,2137.216
USDM,BTC/USDT,1684168200000,27467.4,27483.0,27441.5,27443.9,1134.874
USDM,BTC/USDT,1684168500000,27443.9,27600.0,27401.4,27420.5,9122.523
USDM,BTC/USDT,1684168800000,27420.5,27441.9,27355.2,27379.6,5197.048
USDM,BTC/USDT,1684169100000,27379.7,27423.1,27351.0,27423.0,2518.716
USDM,BTC/USDT,1684169400000,27423.0,27456.0,27408.1,27434.0,1948.763
USDM,BTC/USDT,1684169700000,27434.0,27498.0,27427.6,27467.6,1999.282
USDM,BTC/USDT,1684170000000,27467.6,27521.0,27467.5,27511.3,2060.065
USDM,BTC/USDT,1684170300000,27511.3,27649.0,27511.3,27575.7,9818.321
USDM,BTC/USDT,1684170600000,27575.7,27636.0,27564.5,27594.5,4679.782
USDM,BTC/USDT,1684170900000,27594.6,27650.0,27583.0,27605.0,3486.024
USDM,BTC/USDT,1684171200000,27605.0,27605.1,27522.0,27532.1,3977.362
USDM,BTC/USDT,1684171500000,27532.1,27562.3,27468.5,27486.8,2876.877
USDM,BTC/USDT,1684171800000,27486.9,27515.3,27460.1,27487.9,2555.633
USDM,BTC/USDT,1684172100000,27487.8,27526.7,27457.1,27471.5,2047.335
USDM,BTC/USDT,1684172400000,27471.5,27471.5,27418.5,27439.8,2260.212
USDM,BTC/USDT,1684172700000,27439.8,27456.1,27400.0,27450.5,2205.046
USDM,BTC/USDT,1684173000000,27450.5,27462.6,27433.0,27438.1,1167.838
USDM,BTC/USDT,1684173300000,27438.1,27500.0,27438.1,27493.0,1152.44
USDM,BTC/USDT,1684173600000,27493.1,27509.2,27476.9,27487.1,1147.783
USDM,BTC/USDT,1684173900000,27487.1,27487.1,27470.5,27473.5,640.777
USDM,BTC/USDT,1684174200000,27473.5,27509.6,27465.3,27491.9,866.665
USDM,BTC/USDT,1684174500000,27491.9,27492.0,27401.4,27438.5,2222.793
USDM,BTC/USDT,1684174800000,27438.5,27438.6,27390.0,27412.8,1708.189
USDM,BTC/USDT,1684175100000,27412.7,27412.8,27370.5,27377.8,1707.403
USDM,BTC/USDT,1684175400000,27377.8,27413.4,27364.0,27401.9,1792.686
USDM,BTC/USDT,1684175700000,27402.0,27419.5,27384.2,27419.4,663.71
USDM,BTC/USDT,1684176000000,27419.4,27424.1,27390.0,27418.6,658.586
USDM,BTC/USDT,1684176300000,27418.5,27438.7,27415.2,27438.6,564.229
USDM,BTC/USDT,1684176600000,27438.7,27438.7,27390.0,27406.4,683.888
USDM,BTC/USDT,1684176900000,27406.5,27425.6,27394.9,27420.0,799.692
USDM,BTC/USDT,1684177200000,27419.9,27430.9,27393.0,27394.8,525.096
USDM,BTC/USDT,1684177500000,27394.7,27424.3,27394.7,27412.0,423.507
USDM,BTC/USDT,1684177800000,27412.1,27428.0,27390.2,27409.2,482.555
USDM,BTC/USDT,1684178100000,27409.2,27419.6,27400.0,27402.5,372.709
USDM,BTC/USDT,1684178400000,27402.4,27405.9,27365.3,27383.4,1020.18
USDM,BTC/USDT,1684178700000,27383.3,27384.7,27300.6,27384.7,5282.302
USDM,BTC/USDT,1684179000000,27384.7,27388.0,27346.3,27357.7,947.293
USDM,BTC/USDT,1684179300000,27357.7,27397.7,27347.8,27381.8,977.625
USDM,BTC/USDT,1684179600000,27381.9,27405.0,27381.7,27392.1,960.879
USDM,BTC/USDT,1684179900000,27392.0,27406.0,27366.0,27388.0,832.019
USDM,BTC/USDT,1684180200000,27388.0,27413.4,27387.9,27405.0,720.047
USDM,BTC/USDT,1684180500000,27404.9,27410.1,27390.2,27410.1,439.932
USDM,BTC/USDT,1684180800000,27410.1,27410.1,27381.6,27388.4,585.692
USDM,BTC/USDT,1684181100000,27388.5,27397.0,27370.3,27377.2,652.092
USDM,BTC/USDT,1684181400000,27377.1,27393.0,27377.0,27379.9,370.326
USDM,BTC/USDT,1684181700000,27379.9,27380.0,27330.6,27337.4,909.112
USDM,BTC/USDT,1684182000000,27337.4,27371.2,27322.6,27358.2,1027.501
USDM,BTC/USDT,1684182300000,27358.2,27358.2,27328.6,27344.2,719.258
USDM,BTC/USDT,1684182600000,27344.2,27344.3,27334.0,27342.7,460.888
USDM,BTC/USDT,1684182900000,27342.8,27360.2,27336.2,27345.5,492.375
USDM,BTC/USDT,1684183200000,27345.5,27354.0,27339.5,27345.1,368.711
USDM,BTC/USDT,1684183500000,27345.1,27349.6,27335.5,27343.3,359.353
USDM,BTC/USDT,1684183800000,27343.4,27351.1,27322.0,27342.6,602.893
USDM,BTC/USDT,1684184100000,27342.6,27345.9,27330.5,27338.5,272.409
USDM,BTC/USDT,1684184400000,27338.5,27346.3,27328.1,27335.8,433.834
USDM,BTC/USDT,1684184700000,27335.8,27350.3,27328.8,27328.8,413.448
USDM,BTC/USDT,1684185000000,27328.9,27329.5,27320.5,27324.8,426.219
USDM,BTC/USDT,1684185300000,27324.8,27326.7,27318.0,27322.3,545.904
USDM,BTC/USDT,1684185600000,27322.3,27325.1,27300.0,27322.3,1129.857
USDM,BTC/USDT,1684185900000,27322.3,27343.9,27322.3,27341.2,580.137
USDM,BTC/USDT,1684186200000,27341.1,27375.0,27341.0,27371.0,694.577
USDM,BTC/USDT,1684186500000,27371.1,27371.1,27307.0,27315.0,607.541
USDM,BTC/USDT,1684186800000,27315.0,27354.0,27314.9,27338.3,443.696
USDM,BTC/USDT,1684187100000,27338.3,27347.5,27325.0,27325.0,165.17
USDM,BTC/USDT,1684187400000,27325.0,27369.3,27324.9,27358.7,525.096
USDM,BTC/USDT,1684187700000,27358.7,27358.8,27352.4,27352.4,196.35
USDM,BTC/USDT,1684188000000,27352.4,27352.5,27320.1,27324.4,1046.348
USDM,BTC/USDT,1684188300000,27324.3,27335.3,27320.5,27326.0,405.811
USDM,BTC/USDT,1684188600000,27326.0,27340.8,27300.8,27308.1,684.921
USDM,BTC/USDT,1684188900000,27308.2,27340.8,27300.0,27340.3,823.495
USDM,BTC/USDT,1684189200000,27340.3,27340.3,27330.0,27338.9,186.367
USDM,BTC/USDT,1684189500000,27339.0,27359.6,27333.8,27355.0,400.478
USDM,BTC/USDT,1684189800000,27355.0,27357.8,27344.6,27346.9,350.209
USDM,BTC/USDT,1684190100000,27346.9,27347.3,27310.4,27320.3,370.96
USDM,BTC/USDT,1684190400000,27320.3,27321.1,27250.0,27283.9,2440.149
USDM,BTC/USDT,1684190700000,27284.0,27284.4,27244.8,27274.0,1365.362
USDM,BTC/USDT,1684191000000,27274.0,27302.9,27273.9,27300.0,666.496
USDM,BTC/USDT,1684191300000,27299.9,27305.0,27292.1,27298.5,403.758
USDM,BTC/USDT,1684191600000,27298.6,27298.6,27275.5,27286.0,680.788
USDM,BTC/USDT,1684191900000,27286.0,27304.6,27279.7,27302.3,550.966
USDM,BTC/USDT,1684192200000,27302.3,27311.8,27289.3,27300.1,469.89
USDM,BTC/USDT,1684192500000,27300.2,27304.5,27284.8,27288.7,329.531
USDM,BTC/USDT,1684192800000,27288.8,27288.9,27260.0,27264.4,554.128
USDM,BTC/USDT,1684193100000,27264.3,27285.0,27255.6,27269.0,544.821
USDM,BTC/USDT,1684193400000,27269.1,27269.1,27256.0,27260.0,452.784
USDM,BTC/USDT,1684193700000,27259.9,27260.0,27224.4,27253.3,1268.671
USDM,BTC/USDT,1684194000000,27253.3,27253.3,27220.0,27228.1,1027.851
USDM,BTC/USDT,1684194300000,27228.2,27228.2,27100.0,27176.1,8598.306
USDM,BTC/USDT,1684194600000,27176.1,27188.5,27155.0,27172.1,1198.805
USDM,BTC/USDT,1684194900000,27172.2,27178.8,27142.5,27152.5,1128.738
USDM,BTC/USDT,1684195200000,27152.5,27167.4,27132.5,27162.6,1870.617
USDM,BTC/USDT,1684195500000,27162.6,27205.1,27158.7,27197.9,1468.62
USDM,BTC/USDT,1684195800000,27198.0,27208.9,27178.3,27208.9,981.77
USDM,BTC/USDT,1684196100000,27208.9,27250.5,27190.3,27242.4,1759.44
USDM,BTC/USDT,1684196400000,27242.3,27278.0,27242.3,27274.2,1289.714
USDM,BTC/USDT,1684196700000,27274.2,27284.7,27258.6,27272.6,1138.739
USDM,BTC/USDT,1684197000000,27272.6,27275.0,27245.0,27250.8,959.269
USDM,BTC/USDT,1684197300000,27250.8,27250.9,27225.9,27227.9,596.721
USDM,BTC/USDT,1684197600000,27227.9,27228.4,27152.7,27186.1,2347.89
USDM,BTC/USDT,1684197900000,27186.1,27208.9,27173.6,27187.2,835.287
USDM,BTC/USDT,1684198200000,27187.2,27215.1,27045.0,27203.3,6496.604
USDM,BTC/USDT,1684198500000,27203.3,27203.3,27171.5,27194.1,1029.51
USDM,BTC/USDT,1684198800000,27194.1,27225.0,27166.0,27225.0,1543.341
USDM,BTC/USDT,1684199100000,27224.9,27237.6,27190.1,27193.5,1021.84
USDM,BTC/USDT,1684199400000,27193.5,27212.3,27175.2,27178.5,1031.739
USDM,BTC/USDT,1684199700000,27178.5,27180.7,27100.0,27119.9,3437.76
USDM,BTC/USDT,1684200000000,27119.9,27129.6,26920.0,26988.3,13640.084
USDM,BTC/USDT,1684200300000,26988.3,26992.5,26832.0,26884.4,10490.858
USDM,BTC/USDT,1684200600000,26884.4,26927.6,26850.0,26889.0,5574.519
USDM,BTC/USDT,1684200900000,26889.1,26951.6,26856.1,26947.9,2836.749
USDM,BTC/USDT,1684201200000,26947.9,26963.0,26931.5,26960.1,2067.233
USDM,BTC/USDT,1684201500000,26960.1,26986.0,26929.7,26976.9,1761.0
USDM,BTC/USDT,1684201800000,26977.0,26988.0,26952.0,26987.9,1003.189
USDM,BTC/USDT,1684202100000,26988.0,27019.2,26969.9,27008.9,1629.738
USDM,BTC/USDT,1684202400000,27008.9,27009.0,26978.7,26981.2,1349.555
USDM,BTC/USDT,1684202700000,26981.1,27014.8,26968.3,27002.0,1024.992
USDM,BTC/USDT,1684203000000,27002.0,27025.9,27001.9,27025.9,868.092
USDM,BTC/USDT,1684203300000,27025.8,27029.9,26985.2,26988.9,1172.906
USDM,BTC/USDT,1684203600000,26988.9,26990.3,26964.8,26976.5,714.023
